id,year,prev_sents,sentence,next_sents,Label,category
89255,1972,"Wenn wir eine Ablösung der Bundesregierung anstreben, dann nicht, weil es uns unter diesen Umständen darum geht, an die angeblich ach so ersehnten Ministersessel wieder zurückzukehren.
 Wir würden sie Ihnen sehr gerne mit dem, was noch aus der Wirtschafts- und Finanzlage auf Sie zukommt, eine geraume Zeit gönnen, damit Sie auch die Folgen dessen auslöffeln müssen, was Sie eingebrockt haben.
 (Beifall bei der CDU CSU.)
 Meine sehr verehrten Damen und Herren!
","Kollege Arendt hat ein großes Heidenlied gesungen und gemeint, nicht die Politik Ludwig Erhards, sondern der deutsche Ingenieurgeist und die deutsche Aufbauleistung der Männer und Frauen hätten das zustande gebracht, was heute Wirklichkeit ist.
","(Abg.
 Stücklen: Die alte Platte!)
 Ich glaube, Herr Kollege Arendt, daß diese Gegenüberstellung schlechthin eine intellektuelle Unzulässigkeit ist,   (Sehr gut!
 bei der CDU/CSU)   denn die Leistung der Menschen ist in vielen Ländern gleich — ihr Fleiß, ihr Opfermut, ihre Disziplin, das, was sie mit der Arbeit des Kopfes und mit der Arbeit der Hände verrichten —, aber unterschiedlich ist, was dabei herauskommt,   (Sehr richtig!
",2,woman
89228,1972,"Das verletzte Ehepaar konnte sich mit seinem Kind auf das Bundesgebiet in Sicherheit bringen.
 Die Verletzten befinden sich im Krankenhaus.
 Die Bundesregierung bedauert diesen schweren Zwischenfall zutiefst.
 Die Tatsache, daß Vorfälle dieser Art noch immer Teil der deutschen Wirklichkeit sind, unterstreicht die dringende Notwendigkeit von Regelungen, wie sie die Bundesregierung zur Beseitigung der Ursachen immer wiederkehrenden menschlichen Leidens anstrebt.""
","Anlage 21   Schriftliche Antwort   des Parlamentarischen Staatssekretärs Dr. von Dohnanyi vom 28. Januar 1972 auf die Mündliche Frage des Abgeordneten Hansen (SPD) (Drucksache VI/3033 Frage A 87) :   Welche Möglichkeiten sieht die Bundesregierung, zusammen mit den Ländern die notwendigen personellen, materiellen und inhaltlichen Voraussetzungen für einen optimalen Unterricht der Kinder ausländischer Arbeitnehmer und Aussiedler in berufsbildenden und allgemeinbildenden Schulen zu schaffen?
","Die Ständige Konferenz der Kultusminister hat angesichts der Zuständigkeit der Länder am 3. Dezember 1971 einen Beschluß zum Unterricht der Kinder ausländischer Arbeitnehmer verabschiedet, der von dem Grundsatz ausgeht, die ausländischen Kinder zu Bildungsabschlüssen zu führen, wie sie deutschen Kindern und Jugendlichen angeboten werden.
 Die Ausführung dieser Beschlüsse obliegt den einzelnen Bundesländern.
 Zur Unterstützung der besonderen Bemühungen wurden bereits 1971 von Bundesseite Modellversuche und Projekte der Bildungsforschung in Zusammenarbeit mit einzelnen Bundesländern gefördert; für 1972 ist der Bereich „Modellversuche zur Integration von Gastarbeiterkindern"" als ein Schwerpunkt für das Modellversuchsprogramm von Bund und Ländern nach Artikel 91 b GG aufgenommen worden.
 Für die deutschen und ausländischen Lehrer von Gastarbeiterkindern werden vom Kultusministerium des Landes Nordrhein-Westfalen zusammen mit der Pädagogischen Hochschule Neuß unter Beteiligung von Wissenschaftlern und Schulpraktikern aus anderen Bundesländern in allernächster Zeit   Lehrgänge im Rahmen der Lehrerfortbildung entwickelt und durchgeführt, welche unter Berücksichtigung der besonderen soziokulturellen Probleme der Gastarbeiterkinder die Lehrer besonders auch in die Lage versetzen sollen, den deutschsprachigen Unterricht durch Einsatz von Medien effektiver zu gestalten.
",0,migrant
89300,1972,"Niemand aus den Regierungsparteien dieses Hauses kann bestreiten, daß in den zweieinhalb Jahren Ihrer Regierungstätigkeit Ereignisse eingetreten sind, deren Auswirkungen für die Rentner soeben der Kollege Franke und andere vor mir sehr deutlich dargestellt haben.
 Auch kann niemand bestreiten, daß die Rentenempfänger in unserem Lande zu keiner Zeit mit ihren Einkommen — mit ihren realen Einkommen — in vielen Fällen weit unter den Einkommen der Sozialhilfeempfänger gelegen haben.
 Wie ernst dieses Problem ist, haben wir hier wiederholt darstellen müssen.
 Darum muß ich erneut sagen, es ist für uns völlig unverständlich, wie die Sozialdemokratische Partei so tun kann, als gäbe es dieses Problem der Kostenexplosion nicht, und wie sie so tun kann, als ob nicht gerade die Rentenempfänger allein die Zeche einer verfehlten Politik bezahlen müssen!
","Da denke ich besonders an die vielen Witwen, die alleinstehenden Frauen, die getrennten Familien, die unvollständigen Familien, die heute mit einem Renteneinkommen auskommen müssen, das noch kaum 40 % des Durchschnittsein Deutscher Bundestag — 6.
","Wahlperiode — 194.
 Sitzung.
 Bonn, Mittwoch, den 21. Juni 1972	11331   Frau Kalinke   kommens aller Rentner erreicht.
 Und da wollen die SPD-Kollegen aus dem Deutschen Gewerkschaftsbund zu ihrem Kongreß gehen und ein Rentenniveau von 75 % beschließen; sie sind aber nicht bereit, uns hier zu helfen, den Rentnern ab 1. Juli das zu geben, was ihnen zusteht.
",0,woman
89378,1972,"Ich bestätige Ihnen, Herr Kollege Schellenberg, daß Sie im Ausschuß viele vernünftige Dinge gesagt haben,   (Abg.
 Dr. Schellenberg: Die Sie nicht   angenommen haben!)
 wobei ich hoffe, daß Sie zu denen gehören, die im Alter vom Irrtum zur Weisheit reisen und auf Grund mancher Fehlschläge und vielleicht auch falscher Ideale ihres Lebens einsehen, daß man am Ende nur das umverteilen kann, was man wirklich in der Kasse hat, und daß niemand, der einmal wieder regieren will und der Vertrauen gewinnen will, glaubwürdig bleibt, wenn er Dinge verspricht, die er nicht halten und erfüllen kann.
 Wie wollen Sie den nicht rentenversicherten Frauen, deren Männer nicht in der Lage sind, Sozialversicherungsbeiträge in ausreichender Höhe zu zahlen, oder den vielen älteren Frauen, die fünf oder sechs Kinder geboren haben und nun meinen, sie bekämen eine neue Form eines Kindergeldes, erklären, daß Sie vor ihnen allen mit leeren Händen stehen?
","Wir sind sicher, daß die Frauen unseres Landes uns die Wahrheit abnehmen werden.
","(Sehr wahr!
 bei der CDU/CSU.)
 Denn die Wahrheit ist zwar manchmal unpopulär,   (Sehr gut!
 bei der CDU/CSU)   aber sie ist immer geeignet, Vertrauen auf Dauer zu erwecken,   (Beifall bei der CDU/CSU)   während die unredlichen Sprüche, die übersteigerten, illusionären Versprechungen, mit denen Sie sich so übernommen haben und die Sie nun in das Dilemma dieser Stunde geführt haben, nicht dazu beitragen, das Vertrauen in das Parlament, zu den Parlamentariern und zuletzt zu den Sozialpolitikern, die solches sagen, zu verstärken.
",0,woman
89151,1971,"Hinter diesem nüchternen Satz aus der Regierungserklärung vom 28. Oktober 1969 war für unbefangene oder gar skeptische Beobachter der politischen Szene keineswegs erkennbar, wie stark sich diese Regierungskoalition dem sozialen Rechtsstaat, besonders was das Teilhaben der Frauen angeht, verpflichtet fühlt.
 Der nun vorliegende Entwurf eines Gesetzes zur weiteren Reform der gesetzlichen Rentenversicherung macht klar, in welch gezielter grundlegender und konstruktiver Weise die Sozialpolitik bisher wenig integrierte Gruppen sichernd erfassen kann.
 In meiner Stellungnahme will ich mich auf den Teil der Reform beschränken, der vorwiegend der Gesellschaftsgruppe Frauen zugute kommt, und dieser Teil ist beträchtlich.
 Sicher werden die Beratungen zu diesem Gesetz uns wie auch der Öffentlichkeit noch klarer ins Bewußtsein heben, daß die Frauenfrage weiterhin eine Funktion der sozialen Frage ist.
","Die Einsicht, daß solche Probleme nicht allein von den Frauen, sondern nur von der Gesellschaft in ihrer Gesamtheit gelöst werden können, ist erst über den Abbau sehr alter Vorurteile zu erreichen.
","Erst die bewußte Einstellung auf veränderte gesellschaftliche und soziologische Verhältnisse fördert die Bereitschaft, notwendige Konsequenzen zu ziehen, und zwar in politischer, gesetzgeberischer Hinsicht wie auch für die konkrete persönliche Lebensgestaltung.
 In der Erkenntnis, daß die jetzigen Regelungen der gesetzlichen Rentenversicherung der veränderten sozialen Wirklichkeit nicht mehr entsprechen, legt die Regierung ein ansehnliches Schwerpunktprogramm vor, das in wesentlichen Partien enorme Verbesserungen für das Versicherungsleben der Frau bewirken wird, abgestellt auf die soziale Biographie der Frau mit ihren typischen Lebensbelastungen.
 Ohne deren versicherungsrechtliche Berücksichtigung könnte es nie eine eigenständige soziale Sicherung der Frau geben.
 Aus diesem Grunde muß die Einführung des Babyjahres in der Geschichte der Rentenversicherung als ein bedeutsames Novum begrüßt werden.
",0,woman
89110,1971,"Leider ist das nicht der Fall.
 Ich muß darauf hinweisen, daß in der vergangenen Woche der seit langem angekündigte Besuch eines Herrn von der CDU-Planungsgruppe in unserem Hause stattgefunden hat.
 Leider ist es diesem Herrn nicht möglich gewesen, uns die Rechnungsgrundlagen für die 200 Milliarden DM vorzulegen, so daß ich annehmen muß, daß sich diese Zahl in Nebel auflösen wird.
 Vizepräsident Dr. Schmid: Zusatzfrage.
","Dr. Sperling (SPD) : Herr Staatssekretär, könnten Sie mir einen Punkt noch einmal bestätigen, nämlich daß Frauen das sogenannte erfüllte Arbeitsleben auch durch „Babyjahre"" erbringen können?
","Dr. Ehrenberg, Staatssekretär des Bundesministeriums für Arbeit und Sozialordnung: Für die Vergangenheit nicht, für die Zukunft ja.
 Vizepräsident Dr. Schmid: Frage 71 des Abgeordneten Härzschel:   Beabsichtigt die Bundesregierung, nach dem Beschluß, den Rentnern den Krankenkassenbeitrag zurückzuzahlen, auch den Kriegsopfern eine zusätzliche Leistung zu gewähren?
 Dr. Ehrenberg, Staatssekretär des Bundesministeriums für Arbeit und Sozialordnung: Herr Abgeordneter, erlauben Sie mir zunächst die Klarstellung, daß nicht die Bundesregierung einen Gesetzentwurf über die Rückzahlung der Krankversicherungsbeiträge der Rentner vorbereitet, sondern daß es sich hierbei um einen von den Koalitionsfraktionen angekündigten Initiativantrag handelt.
 Nach diesem Antrag steht nur die Rückzahlung von Krankenversicherungsbeiträgen und nicht eine zusätzliche Leistung sozialrechtlicher Art zur Diskussion.
",0,woman
88816,1971,"Nicht zuletzt verdienen aber auch die Gewerkschaften Anerkennung, die durch Beratungen der Betriebsvertretungen, die durch Fortbildung der Betriebsräte und Vertrauensleute,   (Zuruf von der CDU/CSU)   kurzum, die durch eine vertrauensvolle Zusammenarbeit mit den Betriebsräten erst die Grundlage für die Funktionsfähigkeit des Gesetzes geschaffen haben.
 (Beifall bei der SPD.)
 Sie alle haben mit ihrer Kritik, mit ihrem Sachverstand und auch mit Verbesserungsvorschlägen ein neues modernes Betriebsverfassungsrecht vorbereiten helfen, das nach 18 Jahren nun weiß Gott mehr als überfällig ist.
 Für die Sozialdemokratie stand die Humanisierung des Arbeitslebens von Anfang an im Mittelpunkt ihrer nun mehr als hundertjährigen Geschichte.
","In den Fertigungshallen, in den Büros, in den Warenhäusern, vor Ort, überall dort vollzieht sich das Schicksal von Millionen Frauen und Männern unseres Volkes, die in den Betrieben und Verwaltungen eben nicht nur ihren Lebensunterhalt verdienen müssen, sondern die durch ihre Arbeit zugleich auch den Wohlstand unseres ganzen Volkes begründen und sichern.
","Diese Menschen haben einen Anspruch darauf, daß Demokratie als Lebensform, daß demokratische Verhaltensformen nicht am Arbeitsplatz halt machen.
 Wir halten jedenfalls als Sozialdemokraten an der Überzeugung fest, daß auch die Führung in der Wirtschaft der demokratischen Legitimation und Kontrolle bedarf.
 Es geht eben nicht nur darum, daß Arbeitsbedingungen geregelt werden, daß der Arbeitsrhythmus funktionieren muß, sondern es geht zugleich auch immer um die Lebensbedingungen der Menschen.
 Deshalb handelt es sich nicht nur um privatwirtschaftliche, sondern ebenso um gesellschaftspolitische Entscheidungen, die für jeden Betrieb anstehen.
",2,woman
88834,1971,"Meine Damen und Herren, die heutige „Abendzeitung"", die ich schon zitiert habe, stellt fest, daß sich bei der letzten Meinungsumfrage 72 % der Bevölkerung — das sind nahezu drei Viertel — für die Beibehaltung des Pornographieparagraphen ausgesprochen haben.
 Was wir waschkörbeweise von der „Aktion Pornostopp” ins Präsidialbüro des Bundestages geschickt bekommen, können Sie sich alle ansehen.
 Nein, meine Damen und Herren, Freiheit darf nicht mit Zügellosigkeit verwechselt werden, weder auf dem Gebiet der Sexualität noch auf anderen Gebieten.
 Arbeitsminister Figgen hat es sehr hübsch formuliert:   Jemand hat einmal gesagt, es sei falsch, hinter einem Berg von Leichen die politische Freiheit zu suchen.
","Ich persönlich bin nicht überzeugt davon, daß hinter einem Berg nackter Frauen die wahre sexuelle Freiheit zu finden ist.
","(Abg.
 Hirsch: Eine „sensationelle"" Feststellung!)
 Meine Damen und Herren, wenn mir einer sagt: warum soll man nicht Koitusszenen abbilden, das ist doch ein legitimer Ausdruck des Menschlichen, sage ich ihm: Sicherlich ist das unter bestimmten Umständen ein legitimer Ausdruck des Menschseins, aber es ist nicht legitim, das öffentlich zu tun.
 Denn es gibt eben Dinge, die sind im Schlafzimmer hübsch und nett,   (Zurufe von der SPD) aber sie werden ekelhaft, wenn man sie auf die Bühne, ins Kino oder in die kleinen Heftchen bringt.
",2,woman
89306,1972,"Rösing: Ich bitte den Punkt zurückzustellen!)
 — Sie bitten, diesen Punkt zurückzustellen.
 — Der Punkt wird zurückgestellt.
 Ich stelle auch die Behandlung von Punkt 29 der Tagesordnung zurück.
","Ich rufe Punkt 30 der Tagesordnung auf:   Zweite Beratung und Schlußabstimmung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Protokoll vom 4. Mai 1949 zur Änderung des Internationalen Übereinkommens zur Gewährung wirksamen Schutzes gegen den Mädchenhandel und zur Änderung des Internationalen Übereinkommens zur Bekämpfung des Mädchenhandels sowie zu dem Protokoll vom 12. November 1947 zur Änderung der Übereinkunft zur Unterdrückung des Frauen- und Kinderhandels und des Übereinkommens zur Unterdrückung des Handels mit volljährigen Frauen   —	Drucksache VI/2440 —   Schriftlicher Bericht des Rechtsausschusses (5.
","Ausschuß)   —	Drucksache VI/3560 —   Berichterstatter: Abgeordnete   Frau Schimschok   Abgeordneter Dr. Wittmann (München)   (Erste Beratung 134.
 Sitzung)   Die Frau Berichterstatterin und der Herr Berichterstatter, denen ich für ihren Schriftlichen Bericht danke, haben auf eine mündliche Ergänzung ihres Berichts verzichtet.
 Ich eröffne die Aussprache.
 — Das Wort wird nicht begehrt.
",0,woman
89155,1971,"(Beifall bei der SPD.)
 Aber es sind entscheidende Schritte, und die Richtung stimmt.
 Der Gesetzentwurf berücksichtigt noch nicht diejenigen Frauen, die ein Pflege- oder Adoptivkind angenommen haben.
 Auch sie können aber, wie eine große Anzahl anderer Mütter auch, wegen der Versorgung des Kindes keiner Erwerbstätigkeit nachgehen und müssen daher den Verlust von Versicherungszeit hinnehmen.
","Während der weiteren Beratung sollten wir also sorgsam prüfen, ob das zur Verfügung stehende Finanzvolumen es zuläßt, auch den Frauen das „Babyjahr"" gutzuschreiben, die aus anerkennenswertem Verantwortungsbewußtsein dem zunächst fremden Kind Mutter wurden.
","(Beifall bei der SPD.)
 Falls die Anrechnung jetzt noch nicht ermöglicht werden kann, müßten wir innerhalb eines Stufenplans an die Aufarbeitung dieser Problematik gehen.
 Ferner sollten die Pflegegeld zahlenden Stellen gründlich überprüfen, inwieweit die Rentenversicherung für Pflegemütter von ihnen als ein dringendes Gebot sozialer Verpflichtung angesehen   Deutscher Bundestag — 6.
 Wahlperiode — 160.
",0,woman
